Manufacturer/Name,Gun Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders 
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,ELEMENTAL,1,1,0.1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Elemental/Part_SM_TED_Ele_Fire,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Magic_Dark, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Magic_Lightning, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,ELEMENTAL,1,1,0.1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Elemental/Part_SM_TED_Ele_Poison,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Magic_Dark, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Magic_Fire, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Lightning/Part_SM_TED_Barrel_Magic_Lightning"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,ELEMENTAL,1,1,0.1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Elemental/Part_SM_TED_Ele_Shock,,"/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Cryo/Part_SM_TED_Barrel_Magic_Cryo, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Dark/Part_SM_TED_Barrel_Magic_Dark, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Fire/Part_SM_TED_Barrel_Magic_Fire, /Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic_Poison/Part_SM_TED_Barrel_Magic_Poison"
Tediore,SMGs,04/Very Rare,\Game\Gear\Weapons\SMGs\Tediore\_Shared\_Design\Balance\Balance_SM_TED_04_VeryRare,MATERIAL,1,1,1,/Game/Gear/Weapons/SMGs/Tediore/_Shared/_Design/Parts/Material/Part_SM_TED_Material_04_VeryRare,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BODY,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Body/Part_SG_TED_Body,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BODY ACCESSORY,0,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Body/Part_SG_TED_Body_A,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Body/Part_SG_TED_Body,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BODY ACCESSORY,0,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Body/Part_SG_TED_Body_B,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Body/Part_SG_TED_Body,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BODY ACCESSORY,0,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Body/Part_SG_TED_Body_C,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Body/Part_SG_TED_Body,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BARREL,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SG_TED_Barrel_01,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BARREL,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BARREL,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SG_TED_Barrel_03,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BARREL,1,1,3,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BARREL 2,0,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SG_TED_Barrel_01_A,,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SG_TED_Barrel_03, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BARREL 2,0,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SG_TED_Barrel_01_C,,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SG_TED_Barrel_03, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BARREL 2,0,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SG_TED_Barrel_01_B_Zeus,,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SG_TED_Barrel_03, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BARREL 2,0,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02_A,,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SG_TED_Barrel_01, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SG_TED_Barrel_03, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BARREL 2,0,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02_B,,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SG_TED_Barrel_01, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SG_TED_Barrel_03, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BARREL 2,0,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02_C,,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SG_TED_Barrel_01, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SG_TED_Barrel_03, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BARREL 2,0,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SG_TED_Barrel_03_A,,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SG_TED_Barrel_01, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BARREL 2,0,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SG_TED_Barrel_03_C,,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SG_TED_Barrel_01, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BARREL 2,0,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SG_TED_Barrel_03_B_MIRV,,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SG_TED_Barrel_01, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BARREL 2,0,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04_A,,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SG_TED_Barrel_01, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SG_TED_Barrel_03"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BARREL 2,0,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04_C,,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SG_TED_Barrel_01, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SG_TED_Barrel_03"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BARREL 2,0,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04_B_MIRV,,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SG_TED_Barrel_01, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SG_TED_Barrel_03, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04_B_Wings, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04_B_Zeus"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BARREL 2,0,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04_B_Wings,,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SG_TED_Barrel_01, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SG_TED_Barrel_03, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04_B_MIRV, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04_B_Zeus"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,BARREL 2,0,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04_B_Zeus,,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SG_TED_Barrel_01, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SG_TED_Barrel_03, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04_B_MIRV, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04_B_Wings"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,GRIP,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Grip/Part_SG_TED_Grip_01,,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,GRIP,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Grip/Part_SG_TED_Grip_02,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,GRIP,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Grip/Part_SG_TED_Grip_04,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,GRIP,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Grip/Part_SG_TED_Grip_05,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,GRIP,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Grip/Part_SG_TED_Grip_01_Magic,,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SG_TED_Barrel_01, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_03/Part_SG_TED_Barrel_03"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,FOREGRIP,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/ForeGrip/Part_SG_TED_ForeGrip_01,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,FOREGRIP,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/ForeGrip/Part_SG_TED_Foregrip_02,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,FOREGRIP,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/ForeGrip/Part_SG_TED_Foregrip_03,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,FOREGRIP,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/ForeGrip/Part_SG_TED_Foregrip_04,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,FOREGRIP,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/ForeGrip/Part_SG_TED_Foregrip_05,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,SCOPE,1,1,5,None,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,SCOPE,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Scope/Part_SG_TED_Scope_01,,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,SCOPE,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Scope/Part_SG_TED_Scope_02,,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,SCOPE,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Scope/Part_SG_TED_Scope_03,,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,SCOPE,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Scope/Part_SG_TED_Scope_04,,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,HOMING ARCANISM,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/TypeMod/Part_SG_TED_TypeMod_01_Lob,,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02_B, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04_B_Wings"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,HOMING ARCANISM,1,1,0.15,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/TypeMod/Part_SG_TED_TypeMod_03_Hydra,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,HOMING ARCANISM,1,1,0.15,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/TypeMod/Part_SG_TED_TypeMod_02_Homing,,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SG_TED_Barrel_01_B_Zeus, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02_B, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04_B_Zeus"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,HOMING ARCANISM,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/TypeMod/Part_SG_TED_TypeMod_04_Bounce,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,HOMING ARCANISM,1,1,0.15,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/TypeMod/Part_SG_TED_TypeMod_02_Homing_NoTrail,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_02/Part_SG_TED_Barrel_02_B,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_01/Part_SG_TED_Barrel_01_B_Zeus, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04_B_Zeus"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,ELEMENTAL,1,1,5,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Elemental/Part_SG_TED_Ele_NonElemental,,"/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Barrel/Barrel_Magic/Part_SG_TED_Barrel_04, /Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/TypeMod/Part_SG_TED_TypeMod_03_Hydra"
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,ELEMENTAL,1,1,0.1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Elemental/Part_SG_TED_Ele_Poison,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,ELEMENTAL,1,1,0.1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Elemental/Part_SG_TED_Ele_Cryo,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,ELEMENTAL,1,1,0.1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Elemental/Part_SG_TED_Ele_Fire,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,ELEMENTAL,1,1,0.1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Elemental/Part_SG_TED_Ele_Shock,,
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,ELEMENTAL,1,1,0.1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Elemental/Part_SG_TED_Ele_DarkMagic,,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/TypeMod/Part_SG_TED_TypeMod_03_Hydra
Tediore,Shotguns,01/Common,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_01_Common,MATERIAL,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Material/Part_SG_TED_Material_01_Common,,
Tediore,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_02_Uncommon,BODY,1,1,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Body/Part_SG_TED_Body,,
Tediore,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_02_Uncommon,BODY ACCESSORY,1,2,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Body/Part_SG_TED_Body_A,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Body/Part_SG_TED_Body,
Tediore,Shotguns,02/Uncommon,\Game\Gear\Weapons\Shotguns\Tediore\_Shared\_Design\Balance\Balance_SG_TED_02_Uncommon,BODY ACCESSORY,1,2,1,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Body/Part_SG_TED_Body_B,/Game/Gear/Weapons/Shotguns/Tediore/_Shared/_Design/Parts/Body/Part_SG_TED_Body,
